CustomerID,recency,frequency,monetary,r_score,f_score,m_score,fm_score,rfm_segment
16746,5,1.3846153846153846,6052.71,5,5,5,5,Champions
16747,38,1,809.11,3,3,3,3,Potential Loyalists
16748,18,0.45454545454545453,1515.9,4,1,4,3,Potential Loyalists
16750,45,0.7142857142857143,437.98,3,2,3,3,Potential Loyalists
16751,31,1,1764.7199999999998,4,3,4,4,Loyal Customers
16752,373,1,93.6,1,3,1,2,Hibernating
16753,59,1,215.42000000000002,3,3,1,2,Customers Needing Attention
16754,373,1,2002.4,1,3,5,4,Cant Lose Them
16755,115,0.375,1387.58,2,1,4,3,Customers Needing Attention
16756,215,1,213.90000000000003,1,3,1,2,Hibernating
16757,319,1,106.83,1,3,1,2,Hibernating
16758,66,1,307.04,3,3,2,3,Potential Loyalists
16759,8,1.5,721.04000000000008,5,5,3,4,Champions
16761,97,1,316.61999999999995,2,3,2,3,Customers Needing Attention
16762,20,0.6,1404.48,4,2,4,3,Potential Loyalists
16763,199,1,310.84999999999997,1,3,2,3,At Risk
16764,4,2.1666666666666665,2636.1000000000004,5,5,5,5,Champions
16766,274,2,1145.6,1,5,4,5,Cant Lose Them
16767,31,1,5269.4,4,3,5,4,Loyal Customers
16768,48,0.375,365.49,3,1,2,2,Customers Needing Attention
16769,261,1,256.84000000000003,1,3,2,3,At Risk
16770,58,0.45454545454545453,720.2,3,1,3,2,Customers Needing Attention
16771,34,0.45454545454545453,1986.4099999999996,3,1,5,3,Potential Loyalists
16773,58,1,161.64000000000001,3,3,1,2,Customers Needing Attention
16774,68,0.8,661.52,3,3,3,3,Potential Loyalists
16775,11,0.91666666666666663,1362.71,5,3,4,4,Champions
16776,61,1,373.32999999999993,3,3,2,3,Potential Loyalists
16777,81,0.2857142857142857,193.7,2,1,1,1,About to Sleep
16778,75,0.2857142857142857,228.94,2,1,2,2,Customers Needing Attention
16779,3,1.6923076923076923,10485.27,5,5,5,5,Champions
16780,101,0.33333333333333331,389.74,2,1,2,2,Customers Needing Attention
16781,373,1,296.29999999999995,1,3,2,3,At Risk
16782,11,1.0833333333333333,1943.2000000000003,5,5,5,5,Champions
16784,20,1,107.6,4,3,1,2,Potential Loyalists
16788,124,0.33333333333333331,579.0300000000002,2,1,3,2,Customers Needing Attention
16789,9,1,80.8,5,3,1,2,Potential Loyalists
16790,4,3,1545.62,5,5,4,5,Champions
16791,30,0.63636363636363635,1478.6299999999994,4,2,4,3,Potential Loyalists
16792,283,1,87.68,1,3,1,2,Hibernating
16793,58,1,226.83999999999997,3,3,2,3,Potential Loyalists
16794,2,1.4285714285714286,1197.21,5,5,4,5,Champions
16795,366,1,392.18000000000006,1,3,2,3,At Risk
16796,90,1,305.62,2,3,2,3,Customers Needing Attention
16800,12,1,968.89000000000021,5,3,4,4,Champions
16801,164,1,1215.2300000000002,2,3,4,4,At Risk
16803,66,1,332.29999999999995,3,3,2,3,Potential Loyalists
16804,24,0.33333333333333331,495.84000000000003,4,1,3,2,Potential Loyalists
16805,174,0.2857142857142857,460.58999999999992,2,1,3,2,Customers Needing Attention
16806,104,0.8,677.54000000000008,2,3,3,3,Customers Needing Attention
16807,143,0.6,1106.59,2,2,4,3,Customers Needing Attention
16808,100,0.2857142857142857,250.17000000000002,2,1,2,2,Customers Needing Attention
16809,24,0.55555555555555558,914.69000000000028,4,2,4,3,Potential Loyalists
16810,193,1,289.64,1,3,2,3,At Risk
16811,5,1,522.06999999999994,5,3,3,3,Loyal Customers
16812,361,1,204.14999999999998,1,3,1,2,Hibernating
16813,9,1.25,1663.13,5,5,4,5,Champions
16814,15,1.75,5927.45,4,5,5,5,Champions
16816,104,0.44444444444444442,417.06000000000006,2,1,2,2,Customers Needing Attention
16817,3,0.69230769230769229,1368.25,5,2,4,3,Loyal Customers
16818,11,1.5714285714285714,3197.47,5,5,5,5,Champions
16820,96,1,429.86000000000007,2,3,3,3,Customers Needing Attention
16823,228,1,318.57999999999993,1,3,2,3,At Risk
16824,16,0.33333333333333331,435.14,4,1,3,2,Potential Loyalists
16825,39,0.33333333333333331,694.28,3,1,3,2,Customers Needing Attention
16826,52,1,328.95000000000005,3,3,2,3,Potential Loyalists
16828,113,1,113.5,2,3,1,2,Customers Needing Attention
16829,157,1,197.22,2,3,1,2,Customers Needing Attention
16830,39,1,325.90999999999997,3,3,2,3,Potential Loyalists
16832,204,2,87.3,1,5,1,3,At Risk
16833,2,0.33333333333333331,1021.53,5,1,4,3,Loyal Customers
16834,228,1,413.46000000000004,1,3,2,3,At Risk
16835,129,0.22222222222222221,180.85,2,1,1,1,About to Sleep
16836,40,0.66666666666666663,251.87,3,2,2,2,Customers Needing Attention
16837,32,1.125,2219.03,4,5,5,5,Champions
16838,198,0.5,353.9,1,1,2,2,Hibernating
16839,9,2.6153846153846154,13950.549999999997,5,5,5,5,Champions
16841,37,0.6,1869.82,3,2,5,4,Loyal Customers
16842,101,0.42857142857142855,1034.49,2,1,4,3,Customers Needing Attention
16843,43,1.6,10122.619999999999,3,5,5,5,Loyal Customers
16846,51,1,214.32000000000002,3,3,1,2,Customers Needing Attention
16847,44,1,193.44,3,3,1,2,Customers Needing Attention
16848,53,1,281.42,3,3,2,3,Potential Loyalists
16849,187,1,84.77,1,3,1,2,Hibernating
16850,334,1,332.40999999999997,1,3,2,3,At Risk
16851,5,1,342.45000000000005,5,3,2,3,Loyal Customers
16852,11,0.33333333333333331,70.960000000000008,5,1,1,1,Recent Customers
16855,24,1,285.79999999999995,4,3,2,3,Potential Loyalists
16856,15,1,35.400000000000006,4,3,1,2,Potential Loyalists
16858,369,1,375.69000000000005,1,3,2,3,At Risk
16859,145,0.4,655.91,2,1,3,2,Customers Needing Attention
16861,60,0.5,173.76,3,1,1,1,Promising
16863,32,0.16666666666666666,502.8,4,1,3,2,Potential Loyalists
16866,141,3,108.24000000000001,2,5,1,3,Customers Needing Attention
16869,23,0.66666666666666663,775.77,4,2,3,3,Potential Loyalists
16871,23,0.66666666666666663,2442.7400000000002,4,2,5,4,Loyal Customers
16872,78,0.75,617.32,2,2,3,3,Customers Needing Attention
16873,5,0.46153846153846156,6138.92,5,1,5,3,Loyal Customers
16875,68,0.5,1754.8300000000002,3,1,4,3,Potential Loyalists
16877,13,0.8571428571428571,811.87,5,3,3,3,Loyal Customers
16878,85,1,13.3,2,3,1,2,Customers Needing Attention
16880,31,1.1666666666666667,1237.13,4,5,4,5,Champions
16881,67,1,432,3,3,3,3,Potential Loyalists
16882,67,0.3,585.71999999999991,3,1,3,2,Customers Needing Attention
16883,188,0.2857142857142857,236.88,1,1,2,2,Hibernating
16884,38,2,429.84000000000003,3,5,3,4,Loyal Customers
16885,16,0.25,386.41000000000008,4,1,2,2,Potential Loyalists
16887,36,1,194.88,3,3,1,2,Customers Needing Attention
16889,195,0.6,1295.92,1,2,4,3,At Risk
16891,2,0.38461538461538464,669.89999999999986,5,1,3,2,Potential Loyalists
16892,2,0.7142857142857143,415.99000000000007,5,2,2,2,Potential Loyalists
16893,367,1,126.03000000000003,1,3,1,2,Hibernating
16895,65,1,200.23999999999995,3,3,1,2,Customers Needing Attention
16897,300,1,193.98000000000005,1,3,1,2,Hibernating
16898,27,0.25,464.11000000000018,4,1,3,2,Potential Loyalists
16899,8,0.46153846153846156,1201.96,5,1,4,3,Loyal Customers
16900,17,1.5,854.26000000000033,4,5,4,5,Champions
16902,117,1,1193.93,2,3,4,4,At Risk
16903,30,1,353.34000000000003,4,3,2,3,Potential Loyalists
16904,5,1.1538461538461537,3440.2699999999995,5,5,5,5,Champions
16905,6,0.53846153846153844,2609.8099999999995,5,2,5,4,Champions
16906,82,0.66666666666666663,494.62,2,2,3,3,Customers Needing Attention
16907,30,0.41666666666666669,784.10000000000014,4,1,3,2,Potential Loyalists
16909,73,1,379.14000000000004,2,3,2,3,Customers Needing Attention
16910,5,2,1194.96,5,5,4,5,Champions
16912,29,1,2202.68,4,3,5,4,Loyal Customers
16913,291,1,113.44000000000001,1,3,1,2,Hibernating
16914,37,1,178.60999999999996,3,3,1,2,Customers Needing Attention
16915,10,0.66666666666666663,385.03,5,2,2,2,Potential Loyalists
16916,24,0.16666666666666666,557.81,4,1,3,2,Potential Loyalists
16917,277,1,320.62000000000012,1,3,2,3,At Risk
16918,50,0.6,986.51999999999987,3,2,4,3,Potential Loyalists
16919,157,1.375,2511.25,2,5,5,5,At Risk
16921,62,1,169.79000000000005,3,3,1,2,Customers Needing Attention
16923,13,1.5833333333333333,6350.1599999999989,5,5,5,5,Champions
16924,22,1,846.75000000000011,4,3,4,4,Loyal Customers
16926,372,1,128.25000000000003,1,3,1,2,Hibernating
16927,116,0.33333333333333331,543.05,2,1,3,2,Customers Needing Attention
16928,81,1.7,2760.35,2,5,5,5,At Risk
16929,4,1.1666666666666667,1295.39,5,5,4,5,Champions
16930,27,1.5,312.55000000000013,4,5,2,4,Loyal Customers
16931,6,1.6153846153846154,4287.47,5,5,5,5,Champions
16932,54,1,161.94,3,3,1,2,Customers Needing Attention
16933,2,0.22222222222222221,523.43000000000018,5,1,3,2,Potential Loyalists
16934,55,2,876.22999999999979,3,5,4,5,Loyal Customers
16936,26,1,253.73000000000005,4,3,2,3,Potential Loyalists
16938,9,0.36363636363636365,2666.0800000000013,5,1,5,3,Loyal Customers
16940,53,0.33333333333333331,3013.0299999999984,3,1,5,3,Potential Loyalists
16942,13,1.125,1734.74,5,5,4,5,Champions
16943,212,0.6,528.38000000000011,1,2,3,3,At Risk
16945,22,1.5833333333333333,4317.8,4,5,5,5,Champions
16947,236,1,386.5800000000001,1,3,2,3,At Risk
16948,139,0.42857142857142855,435.02000000000004,2,1,3,2,Customers Needing Attention
16949,4,0.5,748.52,5,1,3,2,Potential Loyalists
16950,57,0.27272727272727271,1078.96,3,1,4,3,Potential Loyalists
16951,135,0.5,1190.1000000000006,2,1,4,3,Customers Needing Attention
16952,110,2,109.71000000000001,2,5,1,3,Customers Needing Attention
16953,31,1,20.8,4,3,1,2,Potential Loyalists
16954,1,0.53846153846153844,1457.6300000000003,5,2,4,3,Loyal Customers
16955,185,0.5714285714285714,446.47,1,2,3,3,At Risk
16956,18,1,225.03999999999996,4,3,2,3,Potential Loyalists
16957,240,1,376.84000000000003,1,3,2,3,At Risk
16959,88,1,117.35000000000001,2,3,1,2,Customers Needing Attention
16960,39,0.375,488.60000000000014,3,1,3,2,Customers Needing Attention
16961,117,1,234.17,2,3,2,3,Customers Needing Attention
16963,188,1,110.55000000000001,1,3,1,2,Hibernating
16965,227,1,201.19,1,3,1,2,Hibernating
16966,9,0.77777777777777779,2154.97,5,3,5,4,Champions
16967,190,1,319.01999999999992,1,3,2,3,At Risk
16968,5,0.4,402.53000000000003,5,1,2,2,Potential Loyalists
16969,40,0.6,625.45999999999992,3,2,3,3,Potential Loyalists
16971,39,1,124.46000000000002,3,3,1,2,Customers Needing Attention
16976,268,1,76.320000000000007,1,3,1,2,Hibernating
16978,78,1,310.33,2,3,2,3,Customers Needing Attention
16979,4,0.54545454545454541,1597.9499999999998,5,2,4,3,Loyal Customers
16980,256,1,1061.9600000000003,1,3,4,4,Cant Lose Them
16982,61,1,384.06,3,3,2,3,Potential Loyalists
16983,13,0.58333333333333337,1760.15,5,2,4,3,Loyal Customers
16984,89,1,3976.3499999999981,2,3,5,4,At Risk
16985,18,0.83333333333333337,5240.02,4,3,5,4,Loyal Customers
16986,30,2,1873.2,4,5,5,5,Champions
16987,4,0.75,1291.9499999999998,5,2,4,3,Loyal Customers
16988,6,1,100.87,5,3,1,2,Potential Loyalists
16989,8,1,1133.25,5,3,4,4,Champions
16990,219,1,179,1,3,1,2,Hibernating
16992,11,0.5,1370.86,5,1,4,3,Loyal Customers
16996,31,0.5,1456.96,4,1,4,3,Potential Loyalists
16997,289,1.5,702,1,5,3,4,Cant Lose Them
16998,150,0.66666666666666663,295,2,2,2,2,Customers Needing Attention
16999,24,0.66666666666666663,484.82,4,2,3,3,Potential Loyalists
17001,1,0.84615384615384615,3662.0200000000004,5,3,5,4,Champions
17002,86,0.375,1097.4300000000003,2,1,4,3,Customers Needing Attention
17004,47,1,1375.4399999999996,3,3,4,4,Loyal Customers
17006,5,1,736.93000000000006,5,3,3,3,Loyal Customers
17007,51,0.54545454545454541,781.53000000000009,3,2,3,3,Potential Loyalists
17010,19,1,195.36,4,3,1,2,Potential Loyalists
17011,31,1,270.90000000000003,4,3,2,3,Potential Loyalists
17014,9,1,512.63000000000011,5,3,3,3,Loyal Customers
17015,29,0.5,1805.66,4,1,4,3,Potential Loyalists
17017,3,1.5384615384615385,8626.26,5,5,5,5,Champions
17018,41,0.2,845.1,3,1,4,3,Potential Loyalists
17019,12,0.33333333333333331,1137.76,5,1,4,3,Loyal Customers
17022,32,1,71,4,3,1,2,Potential Loyalists
17024,46,0.75,95.85,3,2,1,2,Customers Needing Attention
17025,61,0.27272727272727271,357.77000000000004,3,1,2,2,Customers Needing Attention
17026,186,0.2857142857142857,142.07999999999998,1,1,1,1,Lost
17027,79,0.66666666666666663,854.83999999999992,2,2,4,3,Customers Needing Attention
17029,111,0.4,716,2,1,3,2,Customers Needing Attention
17030,64,1,129.87,3,3,1,2,Customers Needing Attention
17031,12,0.4,380.35,5,1,2,2,Potential Loyalists
17033,87,0.3,1030.1399999999999,2,1,4,3,Customers Needing Attention
17034,17,0.3,703.56999999999994,4,1,3,2,Potential Loyalists
17035,246,0.66666666666666663,400.88000000000011,1,2,2,2,Hibernating
17037,88,1,1182.3199999999997,2,3,4,4,At Risk
17038,31,1,112.40000000000003,4,3,1,2,Potential Loyalists
17040,138,1,159.78,2,3,1,2,Customers Needing Attention
17041,27,0.25,1041.77,4,1,4,3,Potential Loyalists
17042,3,0.55555555555555558,1035.8799999999999,5,2,4,3,Loyal Customers
17043,33,0.44444444444444442,1389.6799999999998,4,1,4,3,Potential Loyalists
17044,26,1,948.48,4,3,4,4,Loyal Customers
17045,114,1,210.23999999999998,2,3,1,2,Customers Needing Attention
17046,158,1,642.01999999999987,2,3,3,3,Customers Needing Attention
17047,86,0.6,1043,2,2,4,3,Customers Needing Attention
17048,118,0.375,834.65,2,1,3,2,Customers Needing Attention
17049,3,0.9,5159.7300000000005,5,3,5,4,Champions
17050,97,0.75,2926.8899999999994,2,2,5,4,At Risk
17051,195,1,237.19,1,3,2,3,At Risk
17052,29,1,391.30000000000007,4,3,2,3,Potential Loyalists
17053,131,1,373.08,2,3,2,3,Customers Needing Attention
17054,29,0.625,1028.08,4,2,4,3,Potential Loyalists
17058,82,0.5,986.34,2,1,4,3,Customers Needing Attention
17059,30,0.41666666666666669,2811.0400000000004,4,1,5,3,Potential Loyalists
17060,267,1,234.24,1,3,2,3,At Risk
17061,74,1.8333333333333333,3948.48,2,5,5,5,At Risk
17062,314,2,512.87,1,5,3,4,Cant Lose Them
17063,22,0.7,1399.64,4,2,4,3,Potential Loyalists
17064,59,0.3,709.05000000000007,3,1,3,2,Customers Needing Attention
17068,13,1.75,4238.9900000000007,5,5,5,5,Champions
17069,29,0.75,2447.4,4,2,5,4,Loyal Customers
17070,115,1,292.2399999999999,2,3,2,3,Customers Needing Attention
17071,29,0.9,2248.03,4,3,5,4,Loyal Customers
17073,18,1,1173.44,4,3,4,4,Loyal Customers
17075,18,0.36363636363636365,672.82,4,1,3,2,Potential Loyalists
17076,37,0.25,677.18,3,1,3,2,Customers Needing Attention
17078,37,2,378.2000000000001,3,5,2,4,Loyal Customers
17079,79,1,118.80000000000001,2,3,1,2,Customers Needing Attention
17080,23,0.22222222222222221,267.72,4,1,2,2,Potential Loyalists
17081,26,1,228.25999999999996,4,3,2,3,Potential Loyalists
17082,34,0.18181818181818182,1698.85,3,1,4,3,Potential Loyalists
17083,110,0.42857142857142855,1405.7799999999997,2,1,4,3,Customers Needing Attention
17084,36,2,2754,3,5,5,5,Loyal Customers
17085,124,0.55555555555555558,1457.4,2,2,4,3,Customers Needing Attention
17086,8,2,1954.1800000000003,5,5,5,5,Champions
17088,29,0.44444444444444442,1668.11,4,1,4,3,Potential Loyalists
17090,5,0.53846153846153844,2022.7,5,2,5,4,Champions
17091,3,0.69230769230769229,3736.9099999999994,5,2,5,4,Champions
17092,51,0.5,1743.88,3,1,4,3,Potential Loyalists
17094,323,1,301.99999999999994,1,3,2,3,At Risk
17095,23,0.27272727272727271,1211.9099999999999,4,1,4,3,Potential Loyalists
17096,16,0.44444444444444442,801.08000000000015,4,1,3,2,Potential Loyalists
17097,3,0.61538461538461542,799.72000000000014,5,2,3,3,Loyal Customers
17100,19,2,971.74,4,5,4,5,Champions
17101,11,0.66666666666666663,1606.7800000000002,5,2,4,3,Loyal Customers
17105,160,0.33333333333333331,634.57999999999993,2,1,3,2,Customers Needing Attention
17107,34,0.66666666666666663,10649.830000000002,3,2,5,4,Loyal Customers
17109,30,0.75,846.64,4,2,4,3,Potential Loyalists
17110,166,1,76.100000000000009,2,3,1,2,Customers Needing Attention
17111,48,1,240.10999999999999,3,3,2,3,Potential Loyalists
17114,6,0.66666666666666663,545.82000000000016,5,2,3,3,Loyal Customers
17115,9,0.33333333333333331,709.80000000000007,5,1,3,2,Potential Loyalists
17117,289,1,89.249999999999986,1,3,1,2,Hibernating
17118,318,1,157.02,1,3,1,2,Hibernating
17119,4,0.66666666666666663,513.01,5,2,3,3,Loyal Customers
17120,234,1,239.45999999999998,1,3,2,3,At Risk
17122,120,1,138.32,2,3,1,2,Customers Needing Attention
17123,162,1,345.29999999999995,2,3,2,3,Customers Needing Attention
17124,186,1,298.89000000000004,1,3,2,3,At Risk
17125,51,1,198.89999999999995,3,3,1,2,Customers Needing Attention
17126,153,0.625,976.35000000000014,2,2,4,3,Customers Needing Attention
17128,335,1,131.59,1,3,1,2,Hibernating
17131,6,1.25,2008.47,5,5,5,5,Champions
17133,16,0.77777777777777779,4892.24,4,3,5,4,Loyal Customers
17134,107,0.33333333333333331,355.34999999999991,2,1,2,2,Customers Needing Attention
17135,17,0.41666666666666669,969.73,4,1,4,3,Potential Loyalists
17138,276,1,320,1,3,2,3,At Risk
17139,16,1.2,9557.6699999999983,4,5,5,5,Champions
17140,248,1,439.82000000000005,1,3,3,3,At Risk
17142,240,1,233.40000000000003,1,3,2,3,At Risk
17144,2,0.5,886.02,5,1,4,3,Loyal Customers
17146,106,0.33333333333333331,480.48,2,1,3,2,Customers Needing Attention
17147,23,0.4,1365.29,4,1,4,3,Potential Loyalists
17148,52,1,124.88,3,3,1,2,Customers Needing Attention
17152,195,1,1689.5,1,3,4,4,Cant Lose Them
17153,25,1,213.77999999999997,4,3,1,2,Potential Loyalists
17154,76,1,329.34000000000003,2,3,2,3,Customers Needing Attention
17155,18,0.33333333333333331,241.75,4,1,2,2,Potential Loyalists
17157,8,0.2857142857142857,319,5,1,2,2,Potential Loyalists
17158,33,0.25,1207.37,4,1,4,3,Potential Loyalists
17159,22,0.5,1455.23,4,1,4,3,Potential Loyalists
17160,32,0.75,3488.0300000000011,4,2,5,4,Loyal Customers
17162,29,1,1568.3600000000001,4,3,4,4,Loyal Customers
17163,22,0.66666666666666663,293.1,4,2,2,2,Potential Loyalists
17164,33,0.77777777777777779,2352.7,4,3,5,4,Loyal Customers
17165,285,1,138.78,1,3,1,2,Hibernating
17166,39,0.2857142857142857,206.33999999999997,3,1,1,1,Promising
17169,58,0.4,766.87999999999988,3,1,3,2,Customers Needing Attention
17171,290,1,199.40999999999997,1,3,1,2,Hibernating
17172,79,1,317.76,2,3,2,3,Customers Needing Attention
17173,6,1.3333333333333333,3318.7000000000003,5,5,5,5,Champions
17174,218,1,59.9,1,3,1,2,Hibernating
17175,45,0.44444444444444442,1234.84,3,1,4,3,Potential Loyalists
17176,202,1,306.13,1,3,2,3,At Risk
17179,179,0.42857142857142855,701.84,2,1,3,2,Customers Needing Attention
17180,57,0.4,727.93000000000006,3,1,3,2,Customers Needing Attention
17181,58,0.18181818181818182,200.12,3,1,1,1,Promising
17183,8,1.2,3175.41,5,5,5,5,Champions
17186,47,2,144,3,5,1,3,Potential Loyalists
17187,227,1,164.15,1,3,1,2,Hibernating
17188,12,0.58333333333333337,1970.83,5,2,5,4,Champions
17189,107,0.22222222222222221,367.4,2,1,2,2,Customers Needing Attention
17190,59,1,249.74,3,3,2,3,Potential Loyalists
17191,29,0.58333333333333337,1906.7799999999997,4,2,5,4,Loyal Customers
17193,36,1.1666666666666667,1699.3000000000002,3,5,4,5,Loyal Customers
17194,361,1,202.87,1,3,1,2,Hibernating
17197,30,1,525.01,4,3,3,3,Potential Loyalists
17198,24,0.25,471.21999999999991,4,1,3,2,Potential Loyalists
17201,54,1,342.63,3,3,2,3,Potential Loyalists
17203,36,3,3507.0499999999997,3,5,5,5,Loyal Customers
17204,176,1,1335.56,2,3,4,4,At Risk
17205,54,1,384.08,3,3,2,3,Potential Loyalists
17206,54,1,204.24,3,3,1,2,Customers Needing Attention
17211,27,0.66666666666666663,2180.92,4,2,5,4,Loyal Customers
17212,254,1,226.85,1,3,2,3,At Risk
17213,41,0.63636363636363635,2624.28,3,2,5,4,Loyal Customers
17214,61,0.54545454545454541,785.62000000000023,3,2,3,3,Potential Loyalists
17217,235,1,113.5,1,3,1,2,Hibernating
17218,5,0.76923076923076927,1691.3700000000001,5,3,4,4,Champions
17219,32,1,114.23,4,3,1,2,Potential Loyalists
17220,25,1.1666666666666667,2984.5,4,5,5,5,Champions
17221,8,1,322.63,5,3,2,3,Loyal Customers
17222,66,1,354.15,3,3,2,3,Potential Loyalists
17223,311,0.66666666666666663,242.94,1,2,2,2,Hibernating
17226,309,1,380.73999999999995,1,3,2,3,At Risk
17227,19,0.5,939.32,4,1,4,3,Potential Loyalists
17228,16,0.66666666666666663,1872.09,4,2,5,4,Loyal Customers
17229,97,0.66666666666666663,308.80999999999995,2,2,2,2,Customers Needing Attention
17230,265,2,2984.46,1,5,5,5,Cant Lose Them
17231,13,0.83333333333333337,2835.97,5,3,5,4,Champions
17232,3,1,421.52000000000004,5,3,2,3,Loyal Customers
17233,36,1,165.88,3,3,1,2,Customers Needing Attention
17234,183,1,114.04,1,3,1,2,Hibernating
17235,26,0.16666666666666666,550.06,4,1,3,2,Potential Loyalists
17236,13,0.5,869.18,5,1,4,3,Loyal Customers
17237,12,2,314.69,5,5,2,4,Champions
17238,3,1.3076923076923077,3452.3,5,5,5,5,Champions
17239,313,1,342.70000000000005,1,3,2,3,At Risk
17242,109,0.66666666666666663,1135.04,2,2,4,3,Customers Needing Attention
17243,2,2,7888.7000000000016,5,5,5,5,Champions
17244,54,1,954.89999999999975,3,3,4,4,Loyal Customers
17245,205,1,171.45,1,3,1,2,Hibernating
17247,16,1,216.34,4,3,1,2,Potential Loyalists
17248,121,1,318.65000000000003,2,3,2,3,Customers Needing Attention
17250,4,0.2,285.17,5,1,2,2,Potential Loyalists
17251,363,1,249.28,1,3,2,3,At Risk
17252,117,0.66666666666666663,324.01,2,2,2,2,Customers Needing Attention
17253,19,1,128.91,4,3,1,2,Potential Loyalists
17254,5,1,259.69000000000005,5,3,2,3,Loyal Customers
17255,41,0.22222222222222221,288.46000000000004,3,1,2,2,Customers Needing Attention
17256,108,0.25,240,2,1,2,2,Customers Needing Attention
17259,149,0.25,583.47,2,1,3,2,Customers Needing Attention
17262,53,0.45454545454545453,1253.3600000000001,3,1,4,3,Potential Loyalists
17263,209,1,63.440000000000005,1,3,1,2,Hibernating
17265,139,1,541.89999999999986,2,3,3,3,Customers Needing Attention
17266,3,0.5,271.84000000000003,5,1,2,2,Potential Loyalists
17267,128,2,317.61999999999995,2,5,2,4,At Risk
17268,108,0.8,763.64,2,3,3,3,Customers Needing Attention
17272,43,0.5,2061.0299999999997,3,1,5,3,Potential Loyalists
17274,36,1,111.98000000000002,3,3,1,2,Customers Needing Attention
17277,228,0.5,988.64999999999986,1,1,4,3,At Risk
17278,242,1,206.09000000000003,1,3,1,2,Hibernating
17279,58,1,101.93,3,3,1,2,Customers Needing Attention
17282,131,0.42857142857142855,1654.81,2,1,4,3,Customers Needing Attention
17284,61,0.6,1635.58,3,2,4,3,Potential Loyalists
17286,22,1,145.42000000000004,4,3,1,2,Potential Loyalists
17287,27,0.58333333333333337,817.81,4,2,3,3,Potential Loyalists
17288,10,0.58333333333333337,1322.1299999999999,5,2,4,3,Loyal Customers
17289,32,0.5,931.91,4,1,4,3,Potential Loyalists
17290,4,1,482.63999999999993,5,3,3,3,Loyal Customers
17291,309,1,550.80000000000007,1,3,3,3,At Risk
17293,9,0.61538461538461542,1731.4099999999999,5,2,4,3,Loyal Customers
17295,29,1.5,461.80000000000007,4,5,3,4,Loyal Customers
17297,18,1,103.38000000000004,4,3,1,2,Potential Loyalists
17298,102,2,498.42000000000007,2,5,3,4,At Risk
17299,12,0.66666666666666663,669.1099999999999,5,2,3,3,Loyal Customers
17301,22,1,166.43000000000006,4,3,1,2,Potential Loyalists
17302,15,0.5,1060.38,4,1,4,3,Potential Loyalists
17303,362,1,216.08999999999995,1,3,1,2,Hibernating
17306,11,1.5833333333333333,8631.31,5,5,5,5,Champions
17309,96,1,82.75,2,3,1,2,Customers Needing Attention
17311,79,0.22222222222222221,1163.6,2,1,4,3,Customers Needing Attention
17312,139,3,644.3,2,5,3,4,At Risk
17313,32,1,2328.8399999999997,4,3,5,4,Loyal Customers
17314,25,0.72727272727272729,2483.02,4,2,5,4,Loyal Customers
17315,2,2.7692307692307692,5501.6599999999989,5,5,5,5,Champions
17317,47,1.5,2600.34,3,5,5,5,Loyal Customers
17320,101,0.33333333333333331,1108.02,2,1,4,3,Customers Needing Attention
17321,9,0.66666666666666663,575.46,5,2,3,3,Loyal Customers
17323,16,0.7,921.07,4,2,4,3,Potential Loyalists
17324,18,0.33333333333333331,915.23,4,1,4,3,Potential Loyalists
17325,281,1,96.8,1,3,1,2,Hibernating
17329,15,0.18181818181818182,523.11,4,1,3,2,Potential Loyalists
17330,23,1,363.9,4,3,2,3,Potential Loyalists
17333,86,1,494.24999999999994,2,3,3,3,Customers Needing Attention
17334,303,2,307.02000000000004,1,5,2,4,Cant Lose Them
17337,152,0.66666666666666663,1767.4700000000005,2,2,4,3,Customers Needing Attention
17338,18,0.66666666666666663,6144.63,4,2,5,4,Loyal Customers
17339,95,0.2,243.36,2,1,2,2,Customers Needing Attention
17340,30,0.91666666666666663,11606.939999999999,4,3,5,4,Loyal Customers
17341,157,0.375,711.90999999999985,2,1,3,2,Customers Needing Attention
17343,356,1,176.68999999999997,1,3,1,2,Hibernating
17344,47,1,135.57000000000002,3,3,1,2,Customers Needing Attention
17345,16,0.5714285714285714,505.84000000000009,4,2,3,3,Potential Loyalists
17346,4,1.1538461538461537,2310.31,5,5,5,5,Champions
17347,87,1,228.96,2,3,2,3,Customers Needing Attention
17348,15,0.5,1124.1200000000001,4,1,4,3,Potential Loyalists
17349,180,1,98,1,3,1,2,Hibernating
17350,9,1.3333333333333333,1168.07,5,5,4,5,Champions
17351,37,0.33333333333333331,577.19999999999993,3,1,3,2,Customers Needing Attention
17353,130,1,1740,2,3,4,4,At Risk
17354,51,1,1393.06,3,3,4,4,Loyal Customers
17356,312,1,178.21999999999997,1,3,1,2,Hibernating
17357,25,2,351.28999999999991,4,5,2,4,Loyal Customers
17358,304,0.66666666666666663,347.4,1,2,2,2,Hibernating
17359,12,1,107.96,5,3,1,2,Potential Loyalists
17360,18,0.5,536.14,4,1,3,2,Potential Loyalists
17361,50,0.33333333333333331,438.79999999999995,3,1,3,2,Customers Needing Attention
17362,240,0.66666666666666663,276.28,1,2,2,2,Hibernating
17364,1,0.91666666666666663,4044.28,5,3,5,4,Champions
17365,13,0.72727272727272729,4550.21,5,2,5,4,Champions
17367,239,1,159.9,1,3,1,2,Hibernating
17368,24,0.72727272727272729,1846.2700000000002,4,2,4,3,Potential Loyalists
